title,pictureURLLarge,converted_price,brand,profit,ROI
spyderco positron c195cfp knife discontinued,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/A7gAAOSwR4BjtYV~/$_1.JPG,235.0,spyderco,171.45,519.5454545454545
spyderco c26sbk snap-it folding lockback serrated knife-carabiner clip-japan,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/YnYAAOSwvstjAvox/$_1.JPG,105.98,spyderco,59.20259999999999,179.40181818181816
spyderco tenacious combo edge folding knife g10 handle c122gps,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/AmUAAOSw675iJOCx/$_1.JPG,60.2,spyderco,19.374000000000002,58.70909090909091
spyderco c55gpe starmate terzuola folding knife rare discontinued,https://i.ebayimg.com/00/s/OTAxWDE1OTk=/z/eUcAAOSws21iGLCa/$_1.JPG,590.0,spyderco,480.3,1455.4545454545453
vintage spyderco rescue knife first generation clipit orange handle axxx,https://i.ebayimg.com/00/s/ODAyWDE2MDA=/z/KKgAAOSwW2VjWjJG/$_1.JPG,182.5,spyderco,125.775,381.1363636363636
spyderco c11pbk c26 pbk 3 knives nos,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/~1UAAOSwv8Vh5F6o/$_1.JPG,295.0,spyderco,223.65,677.7272727272726
vintage spyderco c29cf se gripit cricket carbon fiber ats-55 steel knife,https://i.ebayimg.com/00/s/MTYwMFgxNjAw/z/nCIAAOSw7JdjbC~T/$_1.JPG,159.98000000000005,spyderco,106.1826,321.7654545454545
spyderco c11sbk clipit delica 3 generation folder vg-10 frn handle usa 2002-2005,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/qjsAAOSwhwditgBS/$_1.JPG,150.0,spyderco,97.5,295.45454545454544
spyderco paramilitary 2 - oem grey g-10 scales from maxamet,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/D34AAOSwv49juyGu/$_1.JPG,38.0,spyderco,0.060000000000002274,0.1818181818181887
"vintage spyderco dragonfly clipit g-2 serrated blade 1994-1995, seki city jpn",https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/Uy8AAOSwpf5jggtb/$_1.JPG,74.95,spyderco,32.206500000000005,97.59545454545456
spyderco pocket knife  model vg-10,https://i.ebayimg.com/00/s/MTYwMFgxNjAw/z/gLIAAOSw~RNjtei9/$_1.JPG,86.0,spyderco,41.81999999999999,126.7272727272727
spyderco c22 michael walker. grail knife. vg-10,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/FykAAOSw2F9ixudf/$_1.JPG,300.0,spyderco,228.0,690.9090909090909
spyderco c07ps police model knives combination blade serrated/ plain .nib!,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/NAwAAOSwjMljTvWX/$_1.JPG,329.99,spyderco,254.0913,769.9736363636363
spyderco c11fpor delica 4 folding knife (a23005155),https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/mqIAAOSwn~1jdWXt/$_1.JPG,90.36,spyderco,45.613200000000006,138.2218181818182
"spyderco c26sbk snap-it folder g-2 steel, frn, carabiner clip seki-city japan",https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/BtcAAOSw0qxjIg2T/$_1.JPG,148.74,spyderco,96.40380000000002,292.1327272727273
spyderco c36 military (stepped pivot) replacement knife parts liner lock,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/03sAAOSw7mpizvgj/$_1.JPG,22.99,spyderco,-12.998700000000005,-39.39000000000001
"the original sypderco tuffram worker 2-g steel, spyderco clipit worker co1satu",https://i.ebayimg.com/00/s/MTA2NFgxNjAw/z/bIgAAOSw5FBjaXgY/$_1.JPG,515.0,spyderco,415.05,1257.7272727272727
rare nm vintage spyderco seki japan 1st gen green clipit rescue knife survival,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/dO4AAOSwVNBjD5gg/$_1.JPG,149.99,spyderco,97.4913,295.4281818181818
spyderco g2,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/OzIAAOSwwkZjtnQ5/$_1.JPG,170.0,spyderco,114.9,348.1818181818182
"spyderco m4 paramilitary 2 knife natural g-10 (3.4"" satin) c81gm4p2 exclusive",https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/ptkAAOSwa0di2v78/$_1.JPG,491.6,spyderco,394.692,1196.0363636363636
spyderco rescue c14bk black folding knife clipit rh serrated rare gen 1,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/sLUAAOSwLtljjNNZ/$_1.JPG,200.0,spyderco,141.0,427.27272727272725
spyderco byrd 8cr13mov stainless steel blade folding folder pocket knife,https://i.ebayimg.com/00/s/Mzg0WDE2MDA=/z/0QwAAOSwl6Bjmlp2/$_1.JPG,31.98,spyderco,-5.177400000000002,-15.689090909090915
spyderco paramilitary 2 c81gp2 s30v w/flytanium scales & hardware free shipping!,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/IwoAAOSw91tjWZPX/$_1.JPG,245.0,spyderco,180.15,545.9090909090909
spyderco knife c07 police tafram gin-1 serrated with box rare! *127,https://i.ebayimg.com/00/s/NzAwWDE0MDA=/z/rkAAAOSwIExjMxg5/$_1.JPG,547.99,spyderco,443.7513,1344.7009090909094
custom spyderco paramilitary 2,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/OVEAAOSwIaJjdEo5/$_1.JPG,265.0,spyderco,197.55,598.6363636363636
spyderco delica4 foliage green frn knife combo edge c11psfg,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/72QAAOSwn1djm~bh/$_1.JPG,85.0,spyderco,40.95,124.0909090909091
"spyderco endura vg-10 seki-city japan, guc",https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/5IQAAOSwI5dh9rjN/$_1.JPG,75.0,spyderco,32.25,97.72727272727272
spyderco paramilitary 2 s45vn pm2 satin plain blade camo g10 handles c81gpcmo2,https://i.ebayimg.com/00/s/NzkzWDExOTA=/z/w1oAAOSwCTRji5L9/$_1.JPG,154.99,spyderco,101.84130000000002,308.61000000000007
spyderco c90 stretch ss/kraton vg-10 folding knife rare discontinued,https://i.ebayimg.com/00/s/OTAwWDE2MDA=/z/57cAAOSwmIhhC9fo/$_1.JPG,330.0,spyderco,254.1,770.0000000000001
spyderco centofante 3,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/4QsAAOSwbrdjvaKy/$_1.JPG,105.0,spyderco,58.35,176.8181818181818
spyderco lightweight knife plain edge black blade cts bd1n,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/rHcAAOSwWU9i7EAx/$_1.JPG,99.0,spyderco,53.13,161.0
spyderco c25 centofante replacement knife scales parts - knifemaking u.s.a. made,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/OeIAAOSwW8tizK5N/$_1.JPG,21.99,spyderco,-13.8687,-42.02636363636364
spyderco paramilitary 2 gr cf bk c81cfpgrbk2 grey maxamet folding knife with box,https://i.ebayimg.com/00/s/OTUxWDEwMDE=/z/R34AAOSw2MBjtvAS/$_1.JPG,249.99,spyderco,184.4913,559.0645454545454
spyderco ambitious,https://i.ebayimg.com/00/s/MTYwMFg3NDA=/z/QngAAOSwADBiZ1Sl/$_1.JPG,55.0,spyderco,14.85,45.00000000000001
spyderco centofante generation 1 c25psbk folder ats-34 usa vintage,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/q~kAAOSwYa5jTu5h/$_1.JPG,320.0,spyderco,245.4,743.6363636363635
spyderco knife plain edge cpm s30v golden colorado free shipping,https://i.ebayimg.com/00/s/MTA4NlgxMzIz/z/2KoAAOSwP-5iRIiq/$_1.JPG,199.99,spyderco,140.9913,427.2463636363637
new spyderco paramilitary 2 /g-10 gray /cruwear /c81gpgy2 /satin /discontinued,https://i.ebayimg.com/00/s/MTYwMFgxMjEy/z/k8wAAOSwKrNjYoN-/$_1.JPG,309.0,spyderco,235.83,714.6363636363635
spyderco efficient g10 black c216g knife,https://i.ebayimg.com/00/s/NzIxWDE1OTk=/z/~jwAAOSwqdljhQUh/$_1.JPG,71.94,spyderco,29.587799999999994,89.65999999999998
spyderco c36 military (stepped pivot) replacement knife parts liner lock,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/20MAAOSwkWhizviS/$_1.JPG,22.99,spyderco,-12.998700000000005,-39.39000000000001
vntg. spyderco wenger knife ats-34 japan,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/BEcAAOSwf5FjGO~A/$_1.JPG,374.98,spyderco,293.2326,888.5836363636363
"spyder centofante 3, good condition, blade 3 ¼""",https://i.ebayimg.com/00/s/MTM2MlgxMDIy/z/QdYAAOSwzlpjeP6n/$_1.JPG,70.0,spyderco,27.9,84.54545454545455
8.25” black spyderco serrated folding pocket knife,https://i.ebayimg.com/00/s/NTgxWDE2MDA=/z/lfMAAOSwAMFicDp4/$_1.JPG,83.8,spyderco,39.90599999999999,120.92727272727272
spyderco c07s police model 2nd gen no boye dent serrated beveled handle rare!,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/bLkAAOSwJN5ijTiP/$_1.JPG,219.99,spyderco,158.3913,479.9736363636364
"spyderco seki city blade delica with inlaid ""pendleton""",https://i.ebayimg.com/00/s/MTYwMFg5MDA=/z/0zoAAOSwMcdiJyw3/$_1.JPG,510.0,spyderco,410.7,1244.5454545454545
spyderco ladybug lockback pocket knife seki japan!,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/moQAAOSwRfBi8a~G/$_1.JPG,44.97,spyderco,6.123899999999999,18.55727272727273
spyderco c11psbk delica generation 1 aus-8 tactical folder seki-city japan,https://i.ebayimg.com/00/s/MTYwMFgxNjAw/z/x~cAAOSwzwRh8Kdc/$_1.JPG,189.99,spyderco,132.2913,400.88272727272727
spyderco delica c11pble blue folding pocket knife,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/A90AAOSw2bVgcK25/$_1.JPG,225.0,spyderco,162.75,493.1818181818182
spyderco efficient combination edge black blade folding knife w/black g10 handle,https://i.ebayimg.com/00/s/NzYwWDE1NDc=/z/mhEAAOSwyDth5mP5/$_1.JPG,65.0,spyderco,23.55,71.36363636363635
spyderco dealer 8 knife display board. original and rare vintage from late 1980s,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/RnoAAOSwVR1jFSd0/$_1.JPG,125.0,spyderco,75.75,229.54545454545453
spyderco laci szabo c146cfbbk compression lock folder- discontinued!!,https://i.ebayimg.com/00/s/NjM3WDE2MDA=/z/zjgAAOSwSw1iumfy/$_1.JPG,512.95,spyderco,413.26650000000006,1252.3227272727274
spyderco delica c11jbop damascus blue jig bone,https://i.ebayimg.com/00/s/MTEwMFgxMTI0/z/t-EAAOSwZwpjL2xZ/$_1.JPG,750.0,spyderco,619.5,1877.2727272727273
spyderco impala c73g2 folding knife plain edge stainless steel g-10 handle japan,https://i.ebayimg.com/00/s/ODEwWDEwODA=/z/k0UAAOSw7XthUUM7/$_1.JPG,392.22,spyderco,308.2314,934.0345454545454
"spyderco byrd flight mid-sized folding knife, 3.33"" blade, combinatonedge by05ps",https://i.ebayimg.com/00/s/MTE5N1gxNjAw/z/O3AAAOSwuJtjaVwC/$_1.JPG,29.99,spyderco,-6.908700000000002,-20.935454545454554
"spyderco c81gpodbk2 paramilitary 2, od green, cpm s90v, lnib",https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/ZJkAAOSwW9JjQX6i/$_1.JPG,257.0,spyderco,190.59,577.5454545454545
spyderco knives harpy,https://i.ebayimg.com/00/s/MTA3MVgxNjAw/z/7qYAAOSwea9i1o-z/$_1.JPG,185.0,spyderco,127.95,387.7272727272728
spyderco c240cfp smock carbon fiber handle w/s30v steel blade folding knife,https://i.ebayimg.com/00/s/ODQ0WDExMjU=/z/k-sAAOSwNiVjfbGP/$_1.JPG,250.0,spyderco,184.5,559.0909090909091
spyderco delica 4 vg-10 blade orange,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/1BQAAOSw1hVh6cI9/$_1.JPG,106.0,spyderco,59.22,179.45454545454544
spyderco persistence knife pocket clip 2.75 plain edge blade g10 handle e symbol,https://i.ebayimg.com/00/s/MTYwMFgxMjI4/z/wGMAAOSwj2JjFmtS/$_1.JPG,59.95,spyderco,19.1565,58.05
spyderco paramilitary 2 s30v satin plain blade black g-10 handles pm2 c81gp2,https://i.ebayimg.com/00/s/MTYwMFg3NDc=/z/IFQAAOSwIaNjPEd8/$_1.JPG,175.0,spyderco,119.25,361.3636363636364
spyderco g2,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/zd0AAOSwJhpjbD9D/$_1.JPG,74.99,spyderco,32.241299999999995,97.70090909090908
spyderco native 5 folding knife cpm s30v blade made in the usa,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/Z-0AAOSw3v5i6-53/$_1.JPG,149.5,spyderco,97.065,294.1363636363636
spyderco c81gcmo para military gen1 folding knife rare discontinued,https://i.ebayimg.com/00/s/OTAxWDE1OTk=/z/ezoAAOSwKORi92xt/$_1.JPG,370.0,spyderco,288.9,875.4545454545455
spyderco c124gpfg barong ed schempp design discontinued knife very rare,https://i.ebayimg.com/00/s/Mjc3WDgwMA==/z/7nEAAOSwkH5h7siJ/$_1.JPG,339.0,spyderco,261.93,793.7272727272727
"spyderco para 3 lightweight folding utility pocket knife with 3"" blade",https://i.ebayimg.com/00/s/NTI4WDE0MjU=/z/IeEAAOSwXVdjNMjA/$_1.JPG,130.0,spyderco,80.1,242.72727272727272
spyderco paramilitary 2 s110v with titanium hardware,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/-HoAAOSwgQdjenZ3/$_1.JPG,280.0,spyderco,210.6,638.1818181818181
"spyderco delica 4 flat ground 2-7/8"" vg10 satin plain blade, black frn",https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/pEUAAOSwn8tjUy5x/$_1.JPG,65.0,spyderco,23.55,71.36363636363635
knife blade spyderco cpm s3ov used,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/FXYAAOSwuBBjsI8e/$_1.JPG,170.0,spyderco,114.9,348.1818181818182
spyderco police knife spy013 stainless steel,https://i.ebayimg.com/00/s/NTAwWDgwMA==/z/wpgAAOSw6GNjPk3V/$_1.JPG,250.0,spyderco,184.5,559.0909090909091
spyderco black military c36gpcmobk flat ground plain edge g-10 knife s30v,https://i.ebayimg.com/00/s/ODUwWDc2OA==/z/ZwgAAOSwtVViHNcp/$_1.JPG,210.0,spyderco,149.7,453.6363636363636
spyderco endura 4 lightweight knife thin red line combination edge c10fpsbkrd,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/1VAAAOSwG4JjttpO/$_1.JPG,87.97999999999998,spyderco,43.54259999999999,131.94727272727272
spyderco c123gpgy sage 1 cool gray maxamet knife - plainedge,https://i.ebayimg.com/00/s/ODUwWDgzMQ==/z/ytUAAOSw2-9jB6wd/$_1.JPG,225.0,spyderco,162.75,493.1818181818182
spyderco c160p foundry discontinued cts-xhp  folding knife. estate collection,https://i.ebayimg.com/00/s/Nzc3WDE2MDA=/z/I7AAAOSwIhJgfvZe/$_1.JPG,381.59,spyderco,298.9833,906.01
spyderco tasman salt 2 folding knife h1 steel blade seki japan,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/5I8AAOSwDzhi7D9a/$_1.JPG,105.0,spyderco,58.35,176.8181818181818
"spyderco paramilitary 3 scales, grey from k390 pm3",https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/pTcAAOSwgQ1ipB-D/$_1.JPG,80.0,spyderco,36.6,110.90909090909088
spyderco c68 gunting replacement knife parts compression lock - knifemaking,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/8OIAAOSwBgpizK2f/$_1.JPG,24.99,spyderco,-11.2587,-34.11727272727273
spyderco 8cr13mov folding knife,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/lNkAAOSwxk5iVi6k/$_1.JPG,43.99,spyderco,5.2713000000000045,15.973636363636375
spyderco para 3 s110v,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/Cw8AAOSwNwVjGRgB/$_1.JPG,200.0,spyderco,141.0,427.27272727272725
spyderco c140g superleaf discontinued vg10  folding knife. estate collection,https://i.ebayimg.com/00/s/Nzc3WDE2MDA=/z/w3gAAOSwRqZgfvOe/$_1.JPG,269.36,spyderco,201.3432,610.1309090909093
spyderco clipit endura ats-55  folding knife seki-city japan serrated edge,https://i.ebayimg.com/00/s/MTIwMFgxNTk5/z/0zkAAOSwD~tjABMU/$_1.JPG,99.77,spyderco,53.7999,163.02999999999997
spyderco paramilitary 2 -purple g10- dlt exclusive - cpm-cruwear dlc,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/CeoAAOSwledirVPW/$_1.JPG,306.0,spyderco,233.22,706.7272727272726
spyderco c16ps wayne goddard  g2 stainless & micarta combo edge seki japan rare,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/MhkAAOSwdOpjbs4t/$_1.JPG,219.99,spyderco,158.3913,479.9736363636364
spyderco curved blade folding pocket knife vg-10 - ships free!! 1010,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/tRYAAOSwsa1jCmCR/$_1.JPG,199.95,spyderco,140.95649999999995,427.14090909090896
spyderco salt series marine yellow pocket knife japan ss,https://i.ebayimg.com/00/s/NzY5WDExMzI=/z/~CwAAOSw~PFjA88A/$_1.JPG,79.99,spyderco,36.59129999999999,110.88272727272724
spyderco bug folder tiny knife for key chain.,https://i.ebayimg.com/00/s/MTIzOFgxNjAw/z/Uc4AAOSw0E9jUEl6/$_1.JPG,20.0,spyderco,-15.6,-47.27272727272728
spyderco copiolet c09s rare folding knife,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/y44AAOSwodNeuddE/$_1.JPG,200.0,spyderco,141.0,427.27272727272725
spyderco paramilitary 2 copper black cpm rex 45 pm2 folding knife c81cupbk2,https://i.ebayimg.com/00/s/NTM1WDYxOQ==/z/BNoAAOSw0mhjtxbQ/$_1.JPG,350.0,spyderco,271.5,822.7272727272726
black spyderco tenacious plain edge black g10 handle,https://i.ebayimg.com/00/s/MTYwMFgxNjAw/z/7lIAAOSwJiZjZSTN/$_1.JPG,69.99,spyderco,27.891299999999994,84.51909090909089
spyderco cx03p experimental folding knife aus-8 japan (pre-owned) - with sheath,https://i.ebayimg.com/00/s/MTYwMFg5MDA=/z/LKgAAOSwnIxhMZkH/$_1.JPG,119.99,spyderco,71.3913,216.3372727272728
spyderco s90v paramilitary 2 sprint carbon fiber pm2,https://i.ebayimg.com/00/s/MTYwMFgxMjAz/z/wBcAAOSwiB9jNyyU/$_1.JPG,550.0,spyderco,445.5,1350.0
rare spyderco centofante ii golden co c50gs sliding securlok linerlock knife,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/ERwAAOSwXhti3K8H/$_1.JPG,245.0,spyderco,180.15,545.9090909090909
spyderco vg-10 seki-city plain edge rare brown handle,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/WLIAAOSwUMpeKedk/$_1.JPG,151.14,spyderco,98.49179999999998,298.45999999999987
spyderco c36 military (not stepped pivot) replacement knife parts liner lock,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/ktcAAOSwa0dizve6/$_1.JPG,22.99,spyderco,-12.998700000000005,-39.39000000000001
spyderco seki - japan stainless folding knife,https://i.ebayimg.com/00/s/MTA1OVgxNjAw/z/7b4AAOSwSONisO36/$_1.JPG,99.0,spyderco,53.13,161.0
spyderco c32ps spur *new in box*,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/BtIAAOSwVzFiTyWK/$_1.JPG,231.99,spyderco,168.8313,511.61
spyderco honeybee folding knife plain edge stainless steel silver,https://i.ebayimg.com/00/s/MTYwMFgxNjAw/z/ejQAAOSw29BiioAJ/$_1.JPG,49.99,spyderco,10.491300000000004,31.791818181818186
spyderco chicago knife black liner lock folding under 2.5 inch blade,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/BeEAAOSwg4Ri0XjJ/$_1.JPG,58.0,spyderco,17.46,52.90909090909091
spyderco ladybug lockback pocket knife seki japan black - 1246,https://i.ebayimg.com/00/s/MTI2NFg4OTI=/z/cIIAAOSwDT5jhoRE/$_1.JPG,64.98,spyderco,23.5326,71.31090909090909
spyderco tenacious folding pocket knife 8cr13mov in excellent condition,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/KTAAAOSwK4pje7cZ/$_1.JPG,49.99,spyderco,10.491300000000004,31.791818181818186
"spyderco byrd flight mid-sized folding knife, 3.33"" blade, combinatonedge by05ps",https://i.ebayimg.com/00/s/MTE5N1gxNjAw/z/0z4AAOSwPsNjaV8R/$_1.JPG,29.99,spyderco,-6.908700000000002,-20.935454545454554
spyderco c11fpgy 2.9 inch pocketknife delica flat ground gray,https://i.ebayimg.com/00/s/MTE5MFgxNjAw/z/qUYAAOSwMOhjb-0Q/$_1.JPG,85.0,spyderco,40.95,124.0909090909091
spyderco lgy ladybug l black frn 1st generation full serrated rare limited knife,https://i.ebayimg.com/00/s/NTY5WDE1Mjg=/z/LB4AAOSwM1Fho577/$_1.JPG,50.0,spyderco,10.5,31.818181818181817
spyderco c36 military (not stepped pivot) replacement knife parts liner lock,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/fS4AAOSwI3NizvdV/$_1.JPG,22.99,spyderco,-12.998700000000005,-39.39000000000001
spyderco paramilitary 2 arctic storm,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/UUUAAOSw8S1ireIV/$_1.JPG,275.0,spyderco,206.25,625.0
spyderco 5 screws,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/EH8AAOSwx1dhMSq8/$_1.JPG,10.94,spyderco,-23.4822,-71.15818181818182
spyderco endura flat ground lightweight gray,https://i.ebayimg.com/00/s/MTYwMFg4NTc=/z/zaQAAOSwt7NjKgmC/$_1.JPG,89.99,spyderco,45.29129999999999,137.2463636363636
vtg - spyderco delica ii c43p lock back ss folding knife seki-city japan aus-6,https://i.ebayimg.com/00/s/NjY0WDE2MDA=/z/hEwAAOSw2TBisIHO/$_1.JPG,149.99,spyderco,97.4913,295.4281818181818
spyderco matriarch (older model),https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/SUkAAOSwSZtiMnas/$_1.JPG,180.0,spyderco,123.6,374.5454545454545
"spyderco endura 4 folding knife 3.8"" serrated vg10 steel blade black frn handle",https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/fi0AAOSwfnJin9w2/$_1.JPG,97.99,spyderco,52.2513,158.33727272727273
spyderco  genuine,https://i.ebayimg.com/00/s/MTYwMFg5MDA=/z/NtYAAOSw-M9jdB~n/$_1.JPG,210.0,spyderco,149.7,453.6363636363636
spyderco tenacious g-10 black combination edge / liner lock folding pocket knife,https://i.ebayimg.com/00/s/NjkzWDY5Mw==/z/-qQAAOSwlmxjehKW/$_1.JPG,59.99,spyderco,19.1913,58.15545454545455
spyderco byrd cara cara 2 folding knife axxo,https://i.ebayimg.com/00/s/NTQ0WDE2MDA=/z/KxMAAOSwkFVjJrBC/$_1.JPG,41.5,spyderco,3.104999999999997,9.409090909090901
"spyderco c122gs tenacious 3.38"" 8cr13mov stainless serrated drop point black g10",https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/pDUAAOSwBrdirI-s/$_1.JPG,48.74,spyderco,9.403800000000004,28.49636363636365
very nice spyderco uk penknife drop point golden colorado,https://i.ebayimg.com/00/s/MTYwMFgxNjAw/z/KxEAAOSwD35ifANR/$_1.JPG,147.45,spyderco,95.2815,288.73181818181814
"spyderco paramilitary 2 midnight blue, original (mint condition) never sharpened",https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/PqsAAOSwMvJi3djh/$_1.JPG,274.98,spyderco,206.2326,624.9472727272728
spyderco para military 2 3.42 inch folding pocketknife,https://i.ebayimg.com/00/s/MTI3MlgxMDE1/z/sRkAAOSwc01iVb~i/$_1.JPG,280.0,spyderco,210.6,638.1818181818181
spyderco 8cr13mov stainless steel blade folding knife r38,https://i.ebayimg.com/00/s/MTU4OFg4MjE=/z/MnEAAOSwQv1jkem3/$_1.JPG,105.73,spyderco,58.9851,178.74272727272728
"spyderco pocket knife w/ keychain 1.96"" serrated blade black frn handle",https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/7uEAAOSwBGRiqSP9/$_1.JPG,129.0,spyderco,79.23,240.0909090909091
spyderco matriarch 2 knife vg-10 serrated edge black frn handle,https://i.ebayimg.com/00/s/NzIwWDE2MDA=/z/sdAAAOSwbohjRdz5/$_1.JPG,158.99,spyderco,105.3213,319.15545454545463
knife blade spyderco cpm s3ov used,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/zMEAAOSwnvNjsI1x/$_1.JPG,177.0,spyderco,120.99,366.6363636363636
"spyderco tenacious c122psbbk lightweight 7.77"" - black",https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/VrsAAOSwJali8Zcp/$_1.JPG,70.0,spyderco,27.9,84.54545454545455
spyderco dragonfly | vg-10 steel,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/q64AAOSwAXRgoLZ4/$_1.JPG,100.0,spyderco,54.0,163.63636363636363
spyderco police knife vg10 stainless steel made in japan,https://i.ebayimg.com/00/s/NTk2WDU4Ng==/z/WIsAAOSwQ~JjT1oa/$_1.JPG,190.0,spyderco,132.3,400.9090909090911
spyderco ladybug black handle seki city (early version),https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/0AgAAOSw~QRi2dCu/$_1.JPG,49.98,spyderco,10.482599999999998,31.765454545454546
spyderco police4 knife vg10 stainless steel from japan,https://i.ebayimg.com/00/s/NTk2WDU4Ng==/z/Nc0AAOSwJs1jT17k/$_1.JPG,210.0,spyderco,149.7,453.6363636363636
spyderco 8cr13mov,https://i.ebayimg.com/00/s/MTYwMFgxMTI0/z/rk8AAOSwxl9jgaxk/$_1.JPG,45.0,spyderco,6.149999999999999,18.63636363636364
spyderco c36 military (stepped pivot) replacement knife parts liner lock,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/jJcAAOSwlG5izvhX/$_1.JPG,22.99,spyderco,-12.998700000000005,-39.39000000000001
spyderco folder.  sharp and ready to use.,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/FBoAAOSwuxJjGU3h/$_1.JPG,55.0,spyderco,14.85,45.00000000000001
spyderco c36 military (not stepped pivot) replacement knife parts liner lock,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/VyQAAOSwc~lizvfs/$_1.JPG,22.99,spyderco,-12.998700000000005,-39.39000000000001
"spyderco endura 4 signature folder utility knife with 3.85"" vg-10 steel blade...",https://i.ebayimg.com/00/s/NTAwWDUwMA==/z/hf4AAOSwXmtjoZor/$_1.JPG,135.37,spyderco,84.7719,256.88454545454545
spyderco 2017 product catalog,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/SNwAAOSwXFhhdHmj/$_1.JPG,12.9,spyderco,-21.777,-65.99090909090908
"spyderco tenacious lightweight, black handle and blade, serrated blade",https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/r6UAAOSwvmpi3Uer/$_1.JPG,50.0,spyderco,10.5,31.818181818181817
"spyderco tenacious folding utility pocket knife with 3.39"" black stainless st...",https://i.ebayimg.com/00/s/NTAwWDUwMA==/z/sWMAAOSwE0RjmqYd/$_1.JPG,72.26,spyderco,29.86620000000001,90.5036363636364
"spyderco tenacious folding pocket knife, combo edge, 8cr13mov",https://i.ebayimg.com/00/s/MzMxWDgwMA==/z/9JgAAOSwbMtir3oN/$_1.JPG,65.0,spyderco,23.55,71.36363636363635
