Image,url,date_sold,price_in_US,shipping_cost,title,converted_price,profit,ROI,brand,cost
https://i.ebayimg.com/images/g/e58AAOSwmgVjsgEe/s-l1200.jpg,https://www.ebay.com/itm/165863446242?nordt=true&orig_cvip=true&rt=nc,2023-01-06,102.5,0.0,''knife lot cold steel srk case skinner ontario rat 1 2 knife lot cold steel srk case skinner ontario rat 1 2,102.5,66.175,330.875,case,20.0
https://i.ebayimg.com/images/g/ruYAAOSwyNpjr0el/s-l1200.jpg,https://www.ebay.com/itm/285093120317?nordt=true&orig_cvip=true&rt=nc,2023-01-06,5.0,11.9,"''four knife lot..case, gerber, master, smith and wessonfour knife lot..case, gerber, master, smith and wesson",16.9,-8.297,-41.48500000000001,case,20.0
https://i.ebayimg.com/images/g/WNUAAOSw4Ypjr05Z/s-l1200.jpg,https://www.ebay.com/itm/285093136898?nordt=true&orig_cvip=true&rt=nc,2023-01-06,19.5,5.5,''case dura lock a folding knifecase dura lock a folding knife,25.0,-1.25,-6.25,case,20.0
https://i.ebayimg.com/images/g/4xwAAOSwvzVjr0XN/s-l1200.jpg,https://www.ebay.com/itm/314297989879?nordt=true&orig_cvip=true&rt=nc,2023-01-06,15.5,8.85,''schrader two blade knife with caseschrader two blade knife with case,24.35,-1.8155000000000001,-9.0775,case,20.0
https://i.ebayimg.com/images/g/I6AAAOSwULpjkn47/s-l1200.jpg,https://www.ebay.com/itm/225327408264?nordt=true&orig_cvip=true&rt=nc,2023-01-06,66.0,8.25,''case xx tiny muskrat green red pocket knife 08186case xx tiny muskrat green red pocket knife 08186,74.25,41.5975,207.98749999999998,case,20.0
https://i.ebayimg.com/images/g/~aEAAOSwPo1jkn4I/s-l1200.jpg,https://www.ebay.com/itm/225335143997?nordt=true&orig_cvip=true&rt=nc,2023-01-06,175.0,0.0,''lot 3 knives *private listing* case xx knife 2005 toothpick pocket knife 03575lot 3 knives *private listing* case xx knife 2005 toothpick pocket knife 03575,175.0,129.25,646.25,case,20.0
https://i.ebayimg.com/images/g/Jh0AAOSwB41ishE6/s-l1200.jpg,https://www.ebay.com/itm/155108284213?nordt=true&orig_cvip=true&rt=nc,2023-01-06,50.0,5.0,''2004 w.r. case & sons cutlery co. state series quaters w/ knife- limited edition2004 w.r. case & sons cutlery co. state series quaters w/ knife- limited edition,55.0,24.85,124.25000000000001,case,20.0
https://i.ebayimg.com/images/g/33EAAOSwiNNjrzxd/s-l1200.jpg,https://www.ebay.com/itm/165860431523?nordt=true&orig_cvip=true&rt=nc,2023-01-06,10.0,6.1,''brooks and dunn case knifebrooks and dunn case knife,16.1,-8.992999999999999,-44.964999999999996,case,20.0
https://i.ebayimg.com/images/g/ufMAAOSwECZjrzV-/s-l1200.jpg,https://www.ebay.com/itm/175554874872?nordt=true&orig_cvip=true&rt=nc,2023-01-06,81.01,5.5,''case knife knives usa t.b.6.52110ss bone stag handlecase knife knives usa t.b.6.52110ss bone stag handle,86.51,52.2637,261.31850000000003,case,20.0
https://i.ebayimg.com/images/g/YpMAAOSwECZjtepj/s-l1200.jpg,https://www.ebay.com/itm/225313039590?nordt=true&orig_cvip=true&rt=nc,2023-01-06,17.24,0.0,''case xx folding edc pen pocket knife mixed lotscase xx folding edc pen pocket knife mixed lots,17.24,-8.0012,-40.006,case,20.0
