Image,url,date_sold,price_in_US,shipping_,title,Text
https://i.ebayimg.com/images/g/t~cAAOSwjzdibpGH/s-l1200.jpg,,"May 22, 2022",$120.00,$8.00,,"''Buck 110 Hunter Knife with 3 Dot 1980 - 81  ""Buck Spa Treatment"" NICE VintageBuck 110 Hunter Knife with 3 Dot 1980 - 81  ""Buck Spa Treatment"" NICE Vintage"
https://i.ebayimg.com/images/g/Er0AAOSwyERiiYzm/s-l1200.jpg,,"May 22, 2022",$100.00,$5.00,,''BUCK USA 329 YELLOW CARBON STEEL TRAPPER POCKET KNIFE LIGHT USE BUCK USA 329 YELLOW CARBON STEEL TRAPPER POCKET KNIFE LIGHT USE 
https://i.ebayimg.com/images/g/ndYAAOSwoyBihh0d/s-l1200.jpg,,"May 22, 2022",$16.75,$6.75,,''BUCK KNIFE MODEL 424BUCK KNIFE MODEL 424
https://i.ebayimg.com/images/g/dwgAAOSwUShigUdi/s-l1200.jpg,,"May 22, 2022",$20.50,$5.00,,''Buck 373 3 Blade Stockman Folding Pocket Knife  Buck 373 3 Blade Stockman Folding Pocket Knife  
https://i.ebayimg.com/images/g/48UAAOSwrNJigTQz/s-l1200.jpg,,"May 22, 2022",$76.00,$6.00,,''BUCK  110 KNIFE  1968-1972 INVERTED STAMP   USA WITH ORIGINAL LEATHER SHEATHBUCK  110 KNIFE  1968-1972 INVERTED STAMP   USA WITH ORIGINAL LEATHER SHEATH
https://i.ebayimg.com/images/g/LckAAOSwO6BfoWyq/s-l1200.jpg,,"May 22, 2022",$72.99,$0.00,,''1998  BUCK 709 YEARLING KNIFE IN BOX VERY LIGHTLY USED1998  BUCK 709 YEARLING KNIFE IN BOX VERY LIGHTLY USED
https://i.ebayimg.com/images/g/4-4AAOSwtDNfoWwj/s-l1200.jpg,,"May 22, 2022",$79.99,$0.00,,''1998  BUCK 709 YEARLING KNIFE IN BOX NEVER USED1998  BUCK 709 YEARLING KNIFE IN BOX NEVER USED
https://i.ebayimg.com/images/g/WDoAAOSwm99ifWNi/s-l1200.jpg,,"May 22, 2022",$20.49,$4.90,,''Vtg Pocket Knife 3 Blade BUCK 301Vtg Pocket Knife 3 Blade BUCK 301
https://i.ebayimg.com/images/g/4R0AAOSwMyhigu1z/s-l1200.jpg,,"May 22, 2022",$19.99,$3.75,,''BUCK 2-BLADE POCKET KNIFE MODEL NUMBER 705/ MADE IN U.S.A.BUCK 2-BLADE POCKET KNIFE MODEL NUMBER 705/ MADE IN U.S.A.
https://i.ebayimg.com/images/g/c~wAAOSw30NiinnF/s-l1200.jpg,,"May 22, 2022",$53.00,$0.00,,"''Buck knife 292 Impulse   Assisted Folding Knife, Pink Aluminum Handle Buck knife 292 Impulse   Assisted Folding Knife, Pink Aluminum Handle "
