Image,url,date_sold,price_in_US,shipping_,Text
https://i.ebayimg.com/images/g/LaYAAOSwqaBjsE-v/s-l1200.jpg,https://www.ebay.com/itm/385325008582?nordt=true&orig_cvip=true&rt=nc,"Jan 7, 2023",$28.00,$0.00,''Spyderco AUS-8 Pocket Knife Nice But Clip BrokenSpyderco AUS-8 Pocket Knife Nice But Clip Broken
https://i.ebayimg.com/images/g/BMYAAOSwBXVjugCD/s-l1200.jpg,https://www.ebay.com/itm/125706926618?nordt=true&orig_cvip=true&rt=nc,"Jan 7, 2023",$40.00,$10.60,''Spyderco Para 3 Lightweight Black FRN BD1N Satin PlainEdge Folding Pocket KnifeSpyderco Para 3 Lightweight Black FRN BD1N Satin PlainEdge Folding Pocket Knife
https://i.ebayimg.com/images/g/WL4AAOSw9Q1jueco/s-l1200.jpg,https://www.ebay.com/itm/255916667232?nordt=true&orig_cvip=true&rt=nc,"Jan 7, 2023",$130.00,$0.00,''Spyderco Knives ~ C228CFP Sliverax S30V Carbon Fiber/G-10 Laminate Spyderco Knives ~ C228CFP Sliverax S30V Carbon Fiber/G-10 Laminate 
https://i.ebayimg.com/images/g/AQsAAOSwAqVjr1dT/s-l1200.jpg,https://www.ebay.com/itm/255903987969?nordt=true&orig_cvip=true&rt=nc,"Jan 7, 2023",$110.00,$0.00,''Spyderco Police 4 Lightweight Knife C07PBK4 Plain Edge VG-10 Blade Black FRNSpyderco Police 4 Lightweight Knife C07PBK4 Plain Edge VG-10 Blade Black FRN
https://i.ebayimg.com/images/g/KaYAAOSwo0Rjr~r7/s-l1200.jpg,https://www.ebay.com/itm/394401920507?nordt=true&orig_cvip=true&rt=nc,"Jan 7, 2023",$63.00,$0.00,''Spyderco Delica 4 Folding Knife - Blue (C11FPBL) Backspacer installedSpyderco Delica 4 Folding Knife - Blue (C11FPBL) Backspacer installed
https://i.ebayimg.com/images/g/QOkAAOSwTcRjthJN/s-l1200.jpg,https://www.ebay.com/itm/295455866117?nordt=true&orig_cvip=true&rt=nc,"Jan 7, 2023",$165.00,$2.00,''Spyderco C85GPBBK2 Yojimbo 2 Michael Janich Design 3.11 inch Folding KnifeSpyderco C85GPBBK2 Yojimbo 2 Michael Janich Design 3.11 inch Folding Knife
https://i.ebayimg.com/images/g/AfkAAOSw1L1jtg0W/s-l1200.jpg,https://www.ebay.com/itm/334690720530?nordt=true&orig_cvip=true&rt=nc,"Jan 7, 2023",$200.00,$5.90,''Spyderco Spydiechef TI Framelock Knife - GreySpyderco Spydiechef TI Framelock Knife - Grey
https://i.ebayimg.com/images/g/ilIAAOSw9U9jtM5M/s-l1200.jpg,https://www.ebay.com/itm/255910321499?nordt=true&orig_cvip=true&rt=nc,"Jan 7, 2023",$37.99,$0.00,''Spyderco Ladybug 3 Folding Knife Purple LPRP3 VG-10 BladeSpyderco Ladybug 3 Folding Knife Purple LPRP3 VG-10 Blade
https://i.ebayimg.com/images/g/o~sAAOSwCbtjsKii/s-l1200.jpg,https://www.ebay.com/itm/404084309384?nordt=true&orig_cvip=true&rt=nc,"Jan 7, 2023",$127.50,$6.00,''Spyderco Paramilitary 2 G-10 3.44 inch KnifeSpyderco Paramilitary 2 G-10 3.44 inch Knife
https://i.ebayimg.com/images/g/y2AAAOSwfRFjp133/s-l1200.jpg,https://www.ebay.com/itm/165861971917?nordt=true&orig_cvip=true&rt=nc,"Jan 7, 2023",$60.00,$4.20,''Spyderco Clipit Delica Knife Mid Lock Plain Edge Blade ATS-55 Seki City JapanSpyderco Clipit Delica Knife Mid Lock Plain Edge Blade ATS-55 Seki City Japan
