Image,url,date_sold,price_in_US,shipping_,title,Text
https://i.ebayimg.com/images/g/6CMAAOSwp~FilsOo/s-l1200.jpg,,"Jun 29, 2022",$44.99,$5.99,,''Case xx Russlock Knife Jigged Amber Bone Handle Stainless Pocket Knives 00260Case xx Russlock Knife Jigged Amber Bone Handle Stainless Pocket Knives 00260
https://i.ebayimg.com/images/g/HG8AAOSwH5Fis5w7/s-l1200.jpg,,"Jun 29, 2022",$103.00,$4.50,,''CASE XX CONGRESS KNIFE 64052 RED BONE HANDLES 1999CASE XX CONGRESS KNIFE 64052 RED BONE HANDLES 1999
https://i.ebayimg.com/images/g/g3gAAOSwtfZirzki/s-l1200.jpg,,"Jun 29, 2022",$50.00,$4.50,,''CASE XX TRAPPER KNIFE BONE HANDLES ENGRAVED WWII 1941-1945 UNUSED 2008CASE XX TRAPPER KNIFE BONE HANDLES ENGRAVED WWII 1941-1945 UNUSED 2008
https://i.ebayimg.com/images/g/zm4AAOSwksBil2JN/s-l1200.jpg,,"Jun 29, 2022",$139.99,$7.00,,''CASE XX SAMBAR STAG BLUE SCROLL JACK KNIFE 52087 SSPCASE XX SAMBAR STAG BLUE SCROLL JACK KNIFE 52087 SSP
https://i.ebayimg.com/images/g/Bb0AAOSwlnRiscGt/s-l1200.jpg,,"Jun 29, 2022",$22.52,$0.00,,''#997 Yellow 2018 Case XX 3137 CV USA Sodbuster Jr. Slipjoint Knife#997 Yellow 2018 Case XX 3137 CV USA Sodbuster Jr. Slipjoint Knife
https://i.ebayimg.com/images/g/8-gAAOSwBCFivJAd/s-l1200.jpg,,"Jun 29, 2022",$17.00,$5.00,,''Vintage Rare Case XX USA 4 Blades Pocket Knife. SH1Vintage Rare Case XX USA 4 Blades Pocket Knife. SH1
https://i.ebayimg.com/images/g/cjYAAOSwGZViltda/s-l1200.jpg,,"Jun 29, 2022",$99.95,$5.85,,''1989 CASE XX MINT SET TESTED CENTENNIAL COKE BOTTLE RED BONE KNIFE RC61050SS1989 CASE XX MINT SET TESTED CENTENNIAL COKE BOTTLE RED BONE KNIFE RC61050SS
https://i.ebayimg.com/images/g/htcAAOSw6mxit6~7/s-l1200.jpg,,"Jun 29, 2022",$40.00,$6.99,,''Case XX Hunting Heritage Collection Folding Pocket Knife 59L SS USA Hunting ToolCase XX Hunting Heritage Collection Folding Pocket Knife 59L SS USA Hunting Tool
https://i.ebayimg.com/images/g/i3YAAOSwA6Vitd2n/s-l1200.jpg,,"Jun 29, 2022",$20.50,$0.00,,''#47 2017 Case XX 2137 SS USA Sodbuster Jr. Slipjoint Knife#47 2017 Case XX 2137 SS USA Sodbuster Jr. Slipjoint Knife
https://i.ebayimg.com/images/g/rwAAAOSw8dtiq-rs/s-l1200.jpg,,"Jun 29, 2022",$69.95,$6.95,,''Case XX Tiny Texas Toothpick Knife 610096 SS GREEN Jig Bone Made In USA (91)Case XX Tiny Texas Toothpick Knife 610096 SS GREEN Jig Bone Made In USA (91)
https://i.ebayimg.com/images/g/AgoAAOSwWe9bVSNT/s-l1200.jpg,,"Jun 29, 2022",$95.00,$0.00,,''CASE XX TRAPPER STAG BONE POCKET KNIFE  MOD 6254  1 DOT CV BLADESCASE XX TRAPPER STAG BONE POCKET KNIFE  MOD 6254  1 DOT CV BLADES
https://i.ebayimg.com/images/g/puYAAOSw5lpiu7N3/s-l1200.jpg,,"Jun 29, 2022",$110.00,$9.00,,''Case XX USA 1965-69 mint pretty bone 6318HP 6318 stockman knife NR L@@K NickelCase XX USA 1965-69 mint pretty bone 6318HP 6318 stockman knife NR L@@K Nickel
https://i.ebayimg.com/images/g/hMgAAOSwjgdiriC6/s-l1200.jpg,,"Jun 29, 2022",$32.00,$9.65,,''Case XX Yellow 3 Blade Medium Folding Stockman Pocket Knife 3318 SS UsedCase XX Yellow 3 Blade Medium Folding Stockman Pocket Knife 3318 SS Used
https://i.ebayimg.com/images/g/hvAAAOSwvRVisfgd/s-l1200.jpg,,"Jun 29, 2022",$247.50,$8.00,,''Case XX 52131 Canoe Folding Knife Bone HandleCase XX 52131 Canoe Folding Knife Bone Handle
https://i.ebayimg.com/images/g/zYwAAOSwdcViswQx/s-l1200.jpg,,"Jun 29, 2022",$72.00,$9.65,,''Vintage 1974 6 Dot CASE XX USA Old Jack Pocket Knife #6235 1/2 No Factory BoxVintage 1974 6 Dot CASE XX USA Old Jack Pocket Knife #6235 1/2 No Factory Box
