Image,url,date_sold,price_in_US,shipping_,title,Text
https://i.ebayimg.com/images/g/QiMAAOSwcS9jt-Se/s-l1200.jpg,,"Jan 8, 2023",$128.66,$0.00,,''Hot with clip 535 bugout® BENCHMADE folding knife---(green)Hot with clip 535 bugout® BENCHMADE folding knife---(green)
https://i.ebayimg.com/images/g/6H8AAOSw9Q1juZq9/s-l1200.jpg,https://www.ebay.com/itm/165873744335?nordt=true&orig_cvip=true&rt=nc,"Jan 7, 2023",$125.00,$13.96,Benchmade 601 Tengu Flipper Knife w/Leather Slip & Factory Box (CPM-20CV),''Benchmade 601 Tengu Flipper Knife w/Leather Slip & Factory Box (CPM-20CV)Benchmade 601 Tengu Flipper Knife w/Leather Slip & Factory Box (CPM-20CV)
https://i.ebayimg.com/images/g/guoAAOSw8v9jn9cw/s-l1200.jpg,https://www.ebay.com/itm/125670922106?nordt=true&orig_cvip=true&rt=nc,"Jan 7, 2023",$116.00,$0.00,BENCHMADE 535 BUGOUT CPM-S30V Blade Blue Grivory Handle Pocket Knife,''BENCHMADE 535 BUGOUT CPM-S30V Blade Blue Grivory Handle Pocket KnifeBENCHMADE 535 BUGOUT CPM-S30V Blade Blue Grivory Handle Pocket Knife
https://i.ebayimg.com/images/g/qG8AAOSw8GBjpNvr/s-l1200.jpg,https://www.ebay.com/itm/325490786541?nordt=true&orig_cvip=true&rt=nc,"Jan 7, 2023",$109.95,$7.25,"*RARE* Brenchmade Ranger First Production Pocket Knife - 4"" Blade - 9CR13COMOV","''*RARE* Brenchmade Ranger First Production Pocket Knife - 4"" Blade - 9CR13COMOV*RARE* Brenchmade Ranger First Production Pocket Knife - 4"" Blade - 9CR13COMOV"
https://i.ebayimg.com/images/g/MhEAAOSwTZpjsQtp/s-l1200.jpg,https://www.ebay.com/itm/374435861740?nordt=true&orig_cvip=true&rt=nc,"Jan 7, 2023",$164.11,$4.95,Benchmade 10700 Blue Titanium NAK - LOK First Production 596/1000 Knife,''Benchmade 10700 Blue Titanium NAK - LOK First Production 596/1000 KnifeBenchmade 10700 Blue Titanium NAK - LOK First Production 596/1000 Knife
https://i.ebayimg.com/images/g/5lAAAOSwRCtjr7J4/s-l1200.jpg,https://www.ebay.com/itm/334684556538?nordt=true&orig_cvip=true&rt=nc,"Jan 7, 2023",$216.50,$5.75,Benchmade 565-1 Mini Freek Folding-Knife Carbon Fiber Handle S90v Blade,''Benchmade 565-1 Mini Freek Folding-Knife Carbon Fiber Handle S90v BladeBenchmade 565-1 Mini Freek Folding-Knife Carbon Fiber Handle S90v Blade
https://i.ebayimg.com/images/g/7SsAAOSwtWpjsP1R/s-l1200.png,https://www.ebay.com/itm/266065172689?nordt=true&orig_cvip=true&rt=nc,"Jan 7, 2023",$50.00,$6.85,Benchmade 10300 Steirer Knife Factory Serviced,''Benchmade 10300 Steirer Knife Factory ServicedBenchmade 10300 Steirer Knife Factory Serviced
https://i.ebayimg.com/images/g/EAYAAOSwb4NjsPeF/s-l1200.png,https://www.ebay.com/itm/255905858362?nordt=true&orig_cvip=true&rt=nc,"Jan 7, 2023",$73.08,$6.85,Benchmade 556SBKD2 Pardue Mini Griptilian Knife Factory Serviced,''Benchmade 556SBKD2 Pardue Mini Griptilian Knife Factory ServicedBenchmade 556SBKD2 Pardue Mini Griptilian Knife Factory Serviced
https://i.ebayimg.com/images/g/HfkAAOSwnKJjuc91/s-l1200.jpg,https://www.ebay.com/itm/204208824808?nordt=true&orig_cvip=true&rt=nc,"Jan 7, 2023",$135.00,$5.85,Benchmade Mini Bugout 533 Knife White Handle Black Drop Point Blade 533BK-1,''Benchmade Mini Bugout 533 Knife White Handle Black Drop Point Blade 533BK-1Benchmade Mini Bugout 533 Knife White Handle Black Drop Point Blade 533BK-1
https://i.ebayimg.com/images/g/8UYAAOSwM5Ni2crn/s-l1200.jpg,https://www.ebay.com/itm/266051323250?nordt=true&orig_cvip=true&rt=nc,"Jan 7, 2023",$49.99,$5.96,BENCHMADE Freek 560 Knife Black & Red G10 SCALES ONLY,''BENCHMADE Freek 560 Knife Black & Red G10 SCALES ONLYBENCHMADE Freek 560 Knife Black & Red G10 SCALES ONLY
