Image,url,date_sold,price_in_US,shipping_cost,title,brand,converted_price,cost,profit,ROI
https://i.ebayimg.com/images/g/BrwAAOSwwbhiLna~/s-l1200.jpg,,2022-03-27,75.0,9.45,''sog aegis at folding assisted open + cjrb cutlery tactical knife tigrissog aegis at folding assisted open + cjrb cutlery tactical knife tigris,sog,84.45,22.95,50.5215,220.1372549019608
https://i.ebayimg.com/images/g/cxoAAOSwDnBiQ6Lt/s-l1200.jpg,,2022-04-14,10.05,0.0,''#13 black sog autoclip lockback knife#13 black sog autoclip lockback knife,sog,10.05,22.95,-14.206499999999998,-61.90196078431372
https://i.ebayimg.com/images/g/mGEAAOSwHWJiSkmz/s-l1200.jpg,,2022-04-14,22.99,6.0,''sog trident tanto tactical folding pocket knife tini coated blade  cord/belt cutsog trident tanto tactical folding pocket knife tini coated blade  cord/belt cut,sog,28.99,22.95,2.2713,9.896732026143791
https://i.ebayimg.com/images/g/ZtwAAOSwQNZiT4UZ/s-l1200.jpg,,2022-04-14,8.5,5.0,"''sog teles dt  duratech 4 1/2"" closed folding liner lock knife sog teles dt  duratech 4 1/2"" closed folding liner lock knife",sog,13.5,22.95,-11.205,-48.82352941176471
https://i.ebayimg.com/images/g/0x4AAOSwyJNiUOCF/s-l1200.jpg,,2022-04-29,24.5,4.65,''sog sogzilla knifesog sogzilla knife,sog,29.15,22.95,2.410499999999999,10.503267973856206
https://i.ebayimg.com/images/g/kZYAAOSwINZiYibH/s-l1200.jpg,,2022-05-01,150.0,5.0,''sog vl-02 mini vulcan vg-10 seki japan with box discontinued knife arc-locksog vl-02 mini vulcan vg-10 seki japan with box discontinued knife arc-lock,sog,155.0,22.95,111.89999999999999,487.5816993464052
https://i.ebayimg.com/images/g/oc4AAOSwQpZiYmAb/s-l1200.jpg,,2022-04-30,118.5,10.0,''sog pentagon xr lte knife black g10 & cryo cts xhp folding folder 12-61-05-57sog pentagon xr lte knife black g10 & cryo cts xhp folding folder 12-61-05-57,sog,128.5,22.95,88.845,387.12418300653593
https://i.ebayimg.com/images/g/BUEAAOSw-eViY6ju/s-l1200.jpg,,2022-05-01,45.0,9.0,''sog flash at blue and black folding knife cryo d2 partial serrated 11-18-04-41sog flash at blue and black folding knife cryo d2 partial serrated 11-18-04-41,sog,54.0,22.95,24.029999999999998,104.70588235294116
https://i.ebayimg.com/images/g/1wEAAOSwaLtibDD6/s-l1200.jpg,,2022-05-06,19.5,0.0,''#317 wood handled sog twitch ii lockback knife #317 wood handled sog twitch ii lockback knife,sog,19.5,22.95,-5.984999999999999,-26.078431372549016
https://i.ebayimg.com/images/g/oc4AAOSwQpZiYmAb/s-l1200.jpg,,2022-05-10,124.5,10.0,''sog pentagon xr lte knife black g10 & cryo cts xhp folding folder 12-61-05-57sog pentagon xr lte knife black g10 & cryo cts xhp folding folder 12-61-05-57,sog,134.5,22.95,94.065,409.8692810457516
https://i.ebayimg.com/images/g/9c8AAOSwCbhiY6Tr/s-l1200.jpg,,2022-05-10,40.0,8.5,''sog trident at knife black out cryo d2 folding folder partialy 11-12-05-41sog trident at knife black out cryo d2 folding folder partialy 11-12-05-41,sog,48.5,22.95,19.245,83.8562091503268
https://i.ebayimg.com/images/g/3bwAAOSwS8FiY1UI/s-l1200.jpg,,2022-05-16,15.0,9.0,''sog kilowatt folding blade black handle electrician knife el01cpsog kilowatt folding blade black handle electrician knife el01cp,sog,24.0,22.95,-2.0700000000000003,-9.019607843137257
https://i.ebayimg.com/images/g/EFkAAOSwgcligUS2/s-l1200.jpg,,2022-05-21,6.5,0.0,''#519 qad black stainless sog micron ii clippoint lockback folding knife#519 qad black stainless sog micron ii clippoint lockback folding knife,sog,6.5,22.95,-17.294999999999998,-75.359477124183
https://i.ebayimg.com/images/g/KM0AAOSwomFioyei/s-l1200.jpg,,2022-06-16,12.5,0.0,''#841 black g10 sog salute lockback knife #841 black g10 sog salute lockback knife,sog,12.5,22.95,-12.075,-52.614379084967325
https://i.ebayimg.com/images/g/KesAAOSwxNxip~KC/s-l1200.jpg,,2022-06-24,31.0,4.75,''sog snarl fixed blade stainless satin finish handle knife + black sheath sog snarl fixed blade stainless satin finish handle knife + black sheath,sog,35.75,22.95,8.1525,35.52287581699346
https://i.ebayimg.com/images/g/2VgAAOSw2F9iw1C8/s-l1200.jpg,,2022-07-09,45.0,0.0,''#192 stainless sog powerpint knife pliers small multi-tool knife#192 stainless sog powerpint knife pliers small multi-tool knife,sog,45.0,22.95,16.2,70.58823529411765
https://i.ebayimg.com/images/g/mD4AAOSwBTNizw13/s-l1200.jpg,,2022-07-21,122.0,8.5,"''sog pentagon elite 5"" tactical folding knife seki japansog pentagon elite 5"" tactical folding knife seki japan",sog,130.5,22.95,90.585,394.70588235294116
https://i.ebayimg.com/images/g/2HsAAOSwwHZh1i7m/s-l1200.jpg,,2022-01-10,14.0,2.0,"''sog traction folding knife 3.5"" stainless tanto blade black handle - new in boxsog traction folding knife 3.5"" stainless tanto blade black handle - new in box",sog,16.0,22.95,-9.03,-39.34640522875817
https://i.ebayimg.com/images/g/274AAOSwxp9h-~5Q/s-l1200.jpg,,2022-02-24,100.0,0.0,''sog vulcan vg-10 seki japan pocket knifesog vulcan vg-10 seki japan pocket knife,sog,100.0,22.95,64.05,279.0849673202614
