Image,url,date_sold,price_in_US,shipping_,Text
https://i.ebayimg.com/images/g/DcwAAOSwYwJju0Vb/s-l1200.jpg,https://www.ebay.com/itm/325492103796?nordt=true&orig_cvip=true&rt=nc,"Jan 8, 2023",$125.00,$6.10,''Vintage Buck 560- Lock Back Titanium Handle Finger Groove Folding KnifeVintage Buck 560- Lock Back Titanium Handle Finger Groove Folding Knife
https://i.ebayimg.com/images/g/bY4AAOSwtx1juzoQ/s-l1200.jpg,https://www.ebay.com/itm/204209858012?nordt=true&orig_cvip=true&rt=nc,"Jan 8, 2023",$15.00,$6.00,''Buck Stockman 373 Folding Pocket Knife 3-Blade ~ Wood HandleBuck Stockman 373 Folding Pocket Knife 3-Blade ~ Wood Handle
https://i.ebayimg.com/images/g/jicAAOSwU2xjl-P~/s-l1200.jpg,https://www.ebay.com/itm/334663892355?nordt=true&orig_cvip=true&rt=nc,"Jan 8, 2023",$36.00,$6.00,''J96 Buck 110 Pocket Knife With SheathJ96 Buck 110 Pocket Knife With Sheath
https://i.ebayimg.com/images/g/fYUAAOSwpjRjk3bZ/s-l1200.jpg,https://www.ebay.com/itm/325456629513?nordt=true&orig_cvip=true&rt=nc,"Jan 8, 2023",$20.00,$5.30,''Vintage Buck 425 u MiniBuck Black Lockback Folding Knife - Good ConditionVintage Buck 425 u MiniBuck Black Lockback Folding Knife - Good Condition
https://i.ebayimg.com/images/g/Ta4AAOSwIU1jsha8/s-l1200.jpg,https://www.ebay.com/itm/285095240341?nordt=true&orig_cvip=true&rt=nc,"Jan 8, 2023",$29.96,$0.00,''Vintage U.S.A. BUCK 505 Single Blade Folding LockBack Pocket KnifeVintage U.S.A. BUCK 505 Single Blade Folding LockBack Pocket Knife
https://i.ebayimg.com/images/g/9N0AAOSwK01jHUG-/s-l1200.jpg,https://www.ebay.com/itm/394237711214?nordt=true&orig_cvip=true&rt=nc,"Jan 8, 2023",$21.99,$0.00,''Buck USA Bantam 285 Camo Camouflage Lockback Folding Pocket Knife cBuck USA Bantam 285 Camo Camouflage Lockback Folding Pocket Knife c
https://i.ebayimg.com/images/g/EssAAOSwr5piio2e/s-l1200.jpg,https://www.ebay.com/itm/314055513530?nordt=true&orig_cvip=true&rt=nc,"Jan 8, 2023",$79.50,$8.95,"''VINTAGE Buck USA 110 Lockback Folding Hunter, Bowie Pocket Knife w/ Date CodeVINTAGE Buck USA 110 Lockback Folding Hunter, Bowie Pocket Knife w/ Date Code"
https://i.ebayimg.com/images/g/g84AAOSwSzVjq1Si/s-l1200.jpg,https://www.ebay.com/itm/175557182247?nordt=true&orig_cvip=true&rt=nc,"Jan 8, 2023",$39.00,$5.35,"''Buck 373 TRIO STOCKMAN 3 blade pocket knife, wood handle. From TSA. NO RESERVE!!Buck 373 TRIO STOCKMAN 3 blade pocket knife, wood handle. From TSA. NO RESERVE!!"
https://i.ebayimg.com/images/g/j4YAAOSwGQ9jq1Vy/s-l1200.jpg,https://www.ebay.com/itm/175557180975?nordt=true&orig_cvip=true&rt=nc,"Jan 8, 2023",$6.50,$5.35,"''BUCK 379 SOLO 3"" single blade pocket knife, wood handle. From TSA. NO RESERVE!! BUCK 379 SOLO 3"" single blade pocket knife, wood handle. From TSA. NO RESERVE!! "
https://i.ebayimg.com/images/g/p0UAAOSwN6ljtfqq/s-l1200.jpg,https://www.ebay.com/itm/225310147885?nordt=true&orig_cvip=true&rt=nc,"Jan 8, 2023",$14.42,$0.00,''Buck Folding EDC Pen Pocket Knife Mixed LotsBuck Folding EDC Pen Pocket Knife Mixed Lots
https://i.ebayimg.com/images/g/QLgAAOSwz8pi691B/s-l1200.jpg,https://www.ebay.com/itm/284921280944?nordt=true&orig_cvip=true&rt=nc,"Jan 8, 2023",$15.00,$4.95,''BUCK USA 309 COMPANION JR STOCKMAN KNIFE GRAYBUCK USA 309 COMPANION JR STOCKMAN KNIFE GRAY
