Image,url,date_sold,price_in_US,shipping_,Text
https://i.ebayimg.com/images/g/uWEAAOSwb4NjsbWx/s-l1200.jpg,https://www.ebay.com/itm/204202603698?nordt=true&orig_cvip=true&rt=nc,"Jan 8, 2023",$13.01,$5.25,''Kershaw A/O Hotwire 1310WM Folding Pocket Knife - K448Kershaw A/O Hotwire 1310WM Folding Pocket Knife - K448
https://i.ebayimg.com/images/g/~B8AAOSwQ39jl-P6/s-l1200.jpg,https://www.ebay.com/itm/234818437146?nordt=true&orig_cvip=true&rt=nc,"Jan 8, 2023",$22.19,$6.10,''J88 Kershaw RJ 1985ST Pocket KnifeJ88 Kershaw RJ 1985ST Pocket Knife
https://i.ebayimg.com/images/g/ERQAAOSwUV1js0k8/s-l1200.jpg,https://www.ebay.com/itm/325485038911?nordt=true&orig_cvip=true&rt=nc,"Jan 8, 2023",$119.00,$0.00,'' Kershaw Junkyard Dog II Knife 1725CB  Composite Blade( Discontinued) Kershaw Junkyard Dog II Knife 1725CB  Composite Blade( Discontinued)
https://i.ebayimg.com/images/g/QVYAAOSw7wJjl-Px/s-l1200.jpg,https://www.ebay.com/itm/334663892234?nordt=true&orig_cvip=true&rt=nc,"Jan 8, 2023",$16.50,$5.60,''J76 Kershaw Zing 1730SSST Pocket KnifeJ76 Kershaw Zing 1730SSST Pocket Knife
https://i.ebayimg.com/images/g/mMcAAOSwqcJjl-Ps/s-l1200.jpg,https://www.ebay.com/itm/234818437019?nordt=true&orig_cvip=true&rt=nc,"Jan 8, 2023",$9.00,$5.60,"''J68 Kershaw 1323 Pocket Knife, Discontinued ModelJ68 Kershaw 1323 Pocket Knife, Discontinued Model"
https://i.ebayimg.com/images/g/5aYAAOSwMYBjp5Lj/s-l1200.jpg,https://www.ebay.com/itm/255906900486?nordt=true&orig_cvip=true&rt=nc,"Jan 8, 2023",$15.00,$7.77,"''Knife Lot, Kershaw & Gerber KnivesKnife Lot, Kershaw & Gerber Knives"
https://i.ebayimg.com/images/g/mg4AAOSwYUFjuiDB/s-l1200.jpg,https://www.ebay.com/itm/394411701497?nordt=true&orig_cvip=true&rt=nc,"Jan 8, 2023",$29.99,$0.00,''USED Kershaw KAI Scallion 1620GRYBW Liner Lock Folder EDC Knife Ken Onion USAUSED Kershaw KAI Scallion 1620GRYBW Liner Lock Folder EDC Knife Ken Onion USA
https://i.ebayimg.com/images/g/8twAAOSwmQ1jl-Pp/s-l1200.jpg,https://www.ebay.com/itm/334663892181?nordt=true&orig_cvip=true&rt=nc,"Jan 8, 2023",$12.04,$6.00,''J64 Kershaw Flitch 3930 Pocket KnifeJ64 Kershaw Flitch 3930 Pocket Knife
https://i.ebayimg.com/images/g/OboAAOSwyWhjl-Pm/s-l1200.jpg,https://www.ebay.com/itm/334663892147?nordt=true&orig_cvip=true&rt=nc,"Jan 8, 2023",$15.50,$5.30,''J60 Kershaw Clash 1605CKTST Pocket KnifeJ60 Kershaw Clash 1605CKTST Pocket Knife
https://i.ebayimg.com/images/g/S7gAAOSwI71jl-Pk/s-l1200.jpg,https://www.ebay.com/itm/334663892125?nordt=true&orig_cvip=true&rt=nc,"Jan 8, 2023",$177.50,$5.30,''J56 Kershaw Rainbow Leek 1660VIB Pocket KnifeJ56 Kershaw Rainbow Leek 1660VIB Pocket Knife
https://i.ebayimg.com/images/g/Sy4AAOSwS2djl-Ph/s-l1200.jpg,https://www.ebay.com/itm/334663892106?nordt=true&orig_cvip=true&rt=nc,"Jan 8, 2023",$36.00,$5.40,''J52 Kershaw Leek 1660OL Pocket KnifeJ52 Kershaw Leek 1660OL Pocket Knife
https://i.ebayimg.com/images/g/FFkAAOSw1Xtjl-Pe/s-l1200.jpg,https://www.ebay.com/itm/234818436877?nordt=true&orig_cvip=true&rt=nc,"Jan 8, 2023",$21.50,$4.95,''J48 Kershaw Blur 1670TSTBW Pocket KnifeJ48 Kershaw Blur 1670TSTBW Pocket Knife
https://i.ebayimg.com/images/g/NsIAAOSw1f9jqNLg/s-l1200.jpg,https://www.ebay.com/itm/404085922017?nordt=true&orig_cvip=true&rt=nc,"Jan 8, 2023",$15.75,$5.30,''KERSHAW 1730SS ZING ASSISTED FOLDER RJ MARTIN DESIGN POCKET KNIFE  KERSHAW 1730SS ZING ASSISTED FOLDER RJ MARTIN DESIGN POCKET KNIFE  
https://i.ebayimg.com/images/g/YF0AAOSw9U9jubC5/s-l1200.jpg,https://www.ebay.com/itm/385338995904?nordt=true&orig_cvip=true&rt=nc,"Jan 8, 2023",$15.00,$5.40,''Kershaw 8720 DIY Shuffle Pocket Knife 8Cr13MoV Bead Blasted Blade & GFN TexturedKershaw 8720 DIY Shuffle Pocket Knife 8Cr13MoV Bead Blasted Blade & GFN Textured
https://i.ebayimg.com/images/g/lSEAAOSwqdxjsgUr/s-l1200.jpg,https://www.ebay.com/itm/115660182711?nordt=true&orig_cvip=true&rt=nc,"Jan 8, 2023",$145.50,$6.10,"''NIB Kershaw External Toggle ""E.T."" Knife #1900 G&G Hawk Made in U.S.A. mfg. 2006NIB Kershaw External Toggle ""E.T."" Knife #1900 G&G Hawk Made in U.S.A. mfg. 2006"
https://i.ebayimg.com/images/g/4UAAAOSwBFhjsnYc/s-l1200.jpg,https://www.ebay.com/itm/334687084540?nordt=true&orig_cvip=true&rt=nc,"Jan 8, 2023",$14.50,$5.35,''J84 Kershaw 3650ST Volt II Pocket KnifeJ84 Kershaw 3650ST Volt II Pocket Knife
https://i.ebayimg.com/images/g/3rwAAOSwj5VjuiQG/s-l1200.png,https://www.ebay.com/itm/275610202469?nordt=true&orig_cvip=true&rt=nc,"Jan 8, 2023",$79.00,$6.00,''Kershaw Knockout 1870OLBLK Green Assisted Knife USA - Great condition!Kershaw Knockout 1870OLBLK Green Assisted Knife USA - Great condition!
https://i.ebayimg.com/images/g/cHoAAOSwliNjtJ48/s-l1200.jpg,https://www.ebay.com/itm/374440401481?nordt=true&orig_cvip=true&rt=nc,"Jan 8, 2023",$41.00,$0.00,''#666 Gray Kershaw Leek 1660GRYBW Assisted Opening Liner Lock Knife USA#666 Gray Kershaw Leek 1660GRYBW Assisted Opening Liner Lock Knife USA
